
801–1000,University of Marrakech Cadi AyyadMorocco,15.6–21.4,18.1,7.2,25.0,34.1,41.6
801–1000,Meiji UniversityJapan,15.6–21.4,16.3,10.0,18.1,53.3,22.0
801–1000,Metropolitan Autonomous UniversityMexico,15.6–21.4,17.0,15.9,16.4,38.9,25.3
801–1000,Mie UniversityJapan,15.6–21.4,21.6,13.1,16.4,47.5,19.3
801–1000,University of MiyazakiJapan,15.6–21.4,21.1,8.8,19.4,33.8,21.1
801–1000,Mohammed V University of RabatMorocco,15.6–21.4,24.4,7.9,20.0,37.8,30.0
801–1000,Nagaoka University of TechnologyJapan,15.6–21.4,23.0,12.8,11.3,39.1,32.0
801–1000,Nagasaki UniversityJapan,15.6–21.4,24.9,12.3,19.2,35.3,25.7
801–1000,Nagoya Institute of TechnologyJapan,15.6–21.4,19.2,18.7,17.1,47.7,20.8
801–1000,University of NairobiKenya,15.6–21.4,15.1,9.4,21.1,32.2,46.6
801–1000,Nara Medical UniversityJapan,15.6–21.4,25.4,9.6,13.8,38.0,14.5
801–1000,National Chung Cheng UniversityTaiwan,15.6–21.4,20.2,19.5,13.4,38.3,19.4
801–1000,National University of ColombiaColombia,15.6–21.4,21.0,14.4,6.5,31.9,34.7
801–1000,National University of CórdobaArgentina,15.6–21.4,18.3,8.6,20.2,5.0,30.9
801–1000,National Dong Hwa UniversityTaiwan,15.6–21.4,18.3,13.7,21.2,60.8,32.0
801–1000,National Research Saratov State UniversityRussian Federation,15.6–21.4,20.6,13.2,13.3,36.3,29.8
801–1000,National University of TainanTaiwan,15.6–21.4,20.6,15.8,26.1,35.3,15.5
801–1000,National Taipei UniversityTaiwan,15.6–21.4,18.0,7.3,27.2,33.8,22.8
801–1000,National Taipei University of TechnologyTaiwan,15.6–21.4,19.0,18.3,19.9,89.6,20.9
801–1000,National Taiwan Ocean UniversityTaiwan,15.6–21.4,19.1,22.3,18.6,52.5,23.5
801–1000,Nicolaus Copernicus University in ToruńPoland,15.6–21.4,19.2,8.9,20.9,32.9,24.2
801–1000,Niigata UniversityJapan,15.6–21.4,22.7,10.7,25.6,36.2,23.5
801–1000,Northeastern UniversityChina,15.6–21.4,21.7,22.7,9.2,98.9,24.3
801–1000,Northwest UniversityChina,15.6–21.4,19.4,11.6,31.8,38.2,16.4
801–1000,NorthWest A&F UniversityChina,15.6–21.4,20.6,11.2,25.8,40.0,20.5
801–1000,Novosibirsk State Technical UniversityRussian Federation,15.6–21.4,22.5,10.6,20.6,35.8,30.4
801–1000,Oakland UniversityUnited States,15.6–21.4,19.6,12.3,26.0,32.8,25.2
801–1000,Ocean University of ChinaChina,15.6–21.4,21.0,13.6,26.1,50.9,18.8
801–1000,Osaka Prefecture UniversityJapan,15.6–21.4,23.8,12.3,17.9,39.2,20.5
801–1000,Osmania UniversityIndia,15.6–21.4,33.9,8.4,14.5,32.0,15.1
801–1000,University of OstravaCzech Republic,15.6–21.4,16.0,11.4,24.1,31.9,39.4
801–1000,University of PardubiceCzech Republic,15.6–21.4,18.4,13.4,14.2,32.4,23.9
801–1000,Paris Nanterre UniversityFrance,15.6–21.4,21.3,12.9,18.7,31.7,48.2
801–1000,Pondicherry UniversityIndia,15.6–21.4,35.3,10.1,11.3,31.8,13.8
801–1000,Pontifical Catholic University of ParanáBrazil,15.6–21.4,17.1,8.6,27.7,34.5,23.0
801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,15.6–21.4,22.7,12.6,25.7,45.4,25.0
801–1000,Pontifical Catholic University of ValparaísoChile,15.6–21.4,17.4,12.9,13.2,49.0,47.7
801–1000,Prince of Songkla UniversityThailand,15.6–21.4,16.4,8.1,20.3,34.0,32.2
801–1000,Riga Technical UniversityLatvia,15.6–21.4,18.3,11.3,14.8,39.0,32.7
801–1000,Rio de Janeiro State University (UERJ)Brazil,15.6–21.4,21.4,9.9,12.8,40.4,19.7
801–1000,Ritsumeikan UniversityJapan,15.6–21.4,18.6,9.0,13.9,32.7,31.8
801–1000,Robert Gordon UniversityUnited Kingdom,15.6–21.4,16.9,9.8,17.2,33.0,68.3
801–1000,Saga UniversityJapan,15.6–21.4,21.1,11.3,17.8,48.1,22.3
801–1000,Saitama UniversityJapan,15.6–21.4,19.0,11.7,24.9,33.0,27.7
801–1000,Saitama Medical UniversityJapan,15.6–21.4,23.7,7.8,18.3,36.3,14.3
801–1000,"University of Santiago, Chile (USACH)Chile",15.6–21.4,17.4,10.0,12.1,32.4,40.9
801–1000,Seoul National University of Science and Technology (SeoulTech)South Korea,15.6–21.4,25.3,18.9,13.7,36.2,18.2
801–1000,Shaanxi Normal UniversityChina,15.6–21.4,18.3,9.6,29.5,36.2,18.2
801–1000,Shahid Beheshti UniversityIran,15.6–21.4,21.8,19.8,19.1,46.7,16.4
801–1000,University of SharjahUnited Arab Emirates,15.6–21.4,18.1,8.9,16.5,36.3,99.3
801–1000,Sheffield Hallam UniversityUnited Kingdom,15.6–21.4,18.3,10.8,24.9,32.1,48.8
801–1000,Shiga University of Medical ScienceJapan,15.6–21.4,24.8,9.4,27.7,40.9,21.0
801–1000,Shimane UniversityJapanExplore,15.6–21.4,21.8,10.0,12.6,34.4,18.2
801–1000,Shinshu UniversityJapanExplore,15.6–21.4,21.3,8.9,28.0,40.0,22.5
801–1000,Shiraz UniversityIran,15.6–21.4,22.9,20.5,18.4,45.3,16.6
801–1000,Shizuoka UniversityJapan,15.6–21.4,19.1,12.5,11.4,36.1,24.3
801–1000,Showa UniversityJapan,15.6–21.4,27.1,8.8,13.2,34.7,15.9
801–1000,University of Silesia in KatowicePoland,15.6–21.4,18.5,7.8,20.4,31.8,22.9
801–1000,Simón Bolívar UniversityVenezuela,15.6–21.4,19.0,6.3,14.9,46.7,41.6
801–1000,Slovak University of Technology in BratislavaSlovakia,15.6–21.4,21.6,13.2,11.5,34.7,26.5
801–1000,Sophia UniversityJapan,15.6–21.4,23.6,10.7,11.2,32.6,37.1
801–1000,University of South AfricaSouth Africa,15.6–21.4,18.3,10.8,13.5,32.3,37.5
801–1000,Southern Federal UniversityRussian Federation,15.6–21.4,22.4,8.2,14.8,39.2,23.4
801–1000,University of Southern MississippiUnited States,15.6–21.4,20.4,9.2,25.1,48.8,22.4
801–1000,South Valley UniversityEgypt,15.6–21.4,14.7,6.5,18.7,31.7,44.5
801–1000,Sri Venkateswara UniversityIndia,15.6–21.4,34.0,9.4,20.2,32.5,18.5
801–1000,State University of Ponta GrossaBrazil,15.6–21.4,20.1,17.8,13.2,31.7,15.5
801–1000,Suez Canal UniversityEgypt,15.6–21.4,18.2,7.0,31.9,0.5,45.4
801–1000,Sultan Qaboos UniversityOman,15.6–21.4,22.2,10.0,15.7,47.9,71.4
801–1000,University of TalcaChile,15.6–21.4,15.7,10.4,20.7,1.0,49.2
801–1000,Taras Shevchenko National University of KyivUkraine,15.6–21.4,27.3,10.1,7.6,32.5,33.5
801–1000,Technical University of KošiceSlovakia,15.6–21.4,21.4,12.4,23.5,41.9,19.5
801–1000,Universiti Tenaga Nasional (UNITEN)Malaysia,15.6–21.4,17.1,11.7,28.6,73.4,30.7
801–1000,Texas State UniversityUnited States,15.6–21.4,21.2,12.0,25.2,32.6,17.5
801–1000,Thapar UniversityIndia,15.6–21.4,19.1,7.7,28.5,32.1,13.4
801–1000,University of TlemcenAlgeria,15.6–21.4,27.9,8.0,4.8,31.9,40.0
801–1000,TOBB University of Economics and TechnologyTurkey,15.6–21.4,15.6,10.2,31.1,32.4,26.9
801–1000,Tokai UniversityJapan,15.6–21.4,19.6,8.3,17.5,34.3,22.9
801–1000,Tokushima UniversityJapan,15.6–21.4,23.7,18.1,16.0,55.8,20.4
801–1000,Tokyo University of Marine Science and TechnologyJapan,15.6–21.4,23.8,12.8,11.6,50.9,28.6
801–1000,Tomas Bata University in ZlínCzech Republic,15.6–21.4,17.9,13.0,13.4,33.6,33.6
801–1000,University of ToyamaJapan,15.6–21.4,20.5,11.6,17.2,39.9,26.2
801–1000,Toyohashi University of Technology (TUT)Japan,15.6–21.4,21.1,16.7,16.1,46.1,24.2
801–1000,University of ValparaísoChile,15.6–21.4,15.9,8.2,19.2,32.1,46.3
801–1000,VIT UniversityIndia,15.6–21.4,17.8,8.9,24.5,33.0,22.6
801–1000,VŠB - Technical University of OstravaCzech RepublicExplore,15.6–21.4,18.6,13.1,12.8,39.5,30.4
801–1000,University of West BohemiaCzech Republic,15.6–21.4,18.5,11.8,13.6,35.7,26.4
801–1000,West University of TimişoaraRomania,15.6–21.4,20.1,7.8,26.3,31.8,30.7
801–1000,University of WrocławPoland,15.6–21.4,20.1,10.9,25.8,33.8,32.5
801–1000,Wuhan University of TechnologyChina,15.6–21.4,19.0,11.2,22.9,54.8,19.0
801–1000,Xiangtan UniversityChinaExplore,15.6–21.4,15.3,10.6,35.6,36.2,15.9
801–1000,Xidian UniversityChina,15.6–21.4,19.7,13.9,16.4,75.8,16.5
801–1000,Yamagata UniversityJapan,15.6–21.4,21.0,10.3,23.2,49.9,20.3
801–1000,Yamaguchi UniversityJapan,15.6–21.4,21.8,9.3,12.6,38.9,22.3
801–1000,University of YamanashiJapan,15.6–21.4,24.2,10.5,21.7,34.4,21.2
801–1000,Yıldız Technical UniversityTurkey,15.6–21.4,18.7,7.7,26.6,42.6,20.5
801–1000,Yokohama National UniversityJapan,15.6–21.4,22.8,21.8,14.6,45.5,24.2
801–1000,Yuan Ze UniversityTaiwan,15.6–21.4,18.8,15.0,25.9,47.1,22.6
801–1000,University of ZagrebCroatia,15.6–21.4,21.0,11.1,20.3,41.6,28.5
1001+,Akita UniversityJapan,9.2–15.5,21.9,9.1,9.2,35.1,19.0
1001+,Alzahra UniversityIran,9.2–15.5,18.0,9.2,14.3,33.3,13.8
1001+,Amity UniversityIndia,9.2–15.5,16.7,7.6,13.2,32.7,17.9
1001+,Anadolu UniversityTurkey,9.2–15.5,13.8,9.7,15.5,32.3,15.9
1001+,"University of the Andes, VenezuelaVenezuela",9.2–15.5,16.4,7.5,11.3,31.7,43.2
1001+,Ankara UniversityTurkey,9.2–15.5,18.9,8.9,11.4,32.4,20.8
1001+,Autonomous University of Baja CaliforniaMexico,9.2–15.5,14.7,7.8,5.5,32.6,29.4
1001+,Autonomous University of Hidalgo State (UAEH)Mexico,9.2–15.5,17.0,7.0,3.0,33.8,21.2
1001+,Autonomous University of Nuevo LeónMexico,9.2–15.5,14.9,6.8,11.3,32.7,29.1
1001+,Autonomous University of PueblaMexico,9.2–15.5,15.5,7.2,11.6,34.6,28.5
1001+,Autonomous University of the State of MexicoMexico,9.2–15.5,16.4,7.7,8.8,32.0,25.0
1001+,Autonomous University of YucatánMexico,9.2–15.5,15.6,8.3,15.1,32.8,28.5
1001+,Bahauddin Zakariya UniversityPakistan,9.2–15.5,14.9,10.4,18.2,0.1,28.8
1001+,University of BirjandIran,9.2–15.5,15.5,7.6,8.7,32.0,14.6
1001+,Bogor Agricultural UniversityIndonesia,9.2–15.5,18.4,8.7,8.9,68.2,36.6
1001+,Chaoyang University of TechnologyTaiwan,9.2–15.5,13.5,11.2,6.1,39.7,20.6
1001+,Chiba Institute of TechnologyJapan,9.2–15.5,15.0,8.2,7.4,34.0,15.6
1001+,University of DhakaBangladesh,9.2–15.5,20.4,6.8,9.0,31.7,41.9
1001+,Dokuz Eylül UniversityTurkey,9.2–15.5,16.1,7.6,14.5,32.8,16.9
1001+,Doshisha UniversityJapan,9.2–15.5,16.4,6.4,6.2,33.4,24.2
1001+,Far Eastern Federal UniversityRussian Federation,9.2–15.5,21.2,9.6,7.9,36.2,33.8
1001+,Federal University of GoiásBrazil,9.2–15.5,18.7,7.3,13.6,31.7,17.6
1001+,Federal University of LavrasBrazil,9.2–15.5,25.1,11.3,7.0,33.7,17.1
1001+,Federal University of Ouro PretoBrazil,9.2–15.5,16.6,5.5,18.0,32.4,19.5
1001+,Federal University of Paraná (UFPR)Brazil,9.2–15.5,19.6,5.3,9.2,31.7,20.4
1001+,Federal University of Santa MariaBrazil,9.2–15.5,22.3,5.1,9.3,33.3,15.8
1001+,Federal University of ViçosaBrazil,9.2–15.5,25.8,7.4,8.7,50.3,19.1
1001+,Fluminense Federal UniversityBrazil,9.2–15.5,17.8,8.6,12.2,32.0,24.1
1001+,University of FukuiJapan,9.2–15.5,20.5,10.2,8.4,37.2,20.3
1001+,Gazi UniversityTurkey,9.2–15.5,18.8,9.1,11.2,36.2,15.7
1001+,"G.B. Pant University of Agriculture & Technology, PantnagarIndia",9.2–15.5,22.3,7.3,2.2,32.3,12.5
1001+,University of GdańskPoland,9.2–15.5,17.5,9.3,14.8,32.2,28.8
1001+,GITAM UniversityIndiaExplore,9.2–15.5,16.0,6.7,9.6,31.9,13.7
1001+,Government College University LahorePakistan,9.2–15.5,17.5,7.9,4.0,0.0,35.3
1001+,University of GuadalajaraMexicoExplore,9.2–15.5,16.8,3.0,8.4,31.7,28.9
1001+,Guangxi UniversityChina,9.2–15.5,16.0,8.8,9.1,35.6,19.3
1001+,Hashemite UniversityJordan,9.2–15.5,11.1,7.9,9.7,31.7,46.1
1001+,University of HyogoJapan,9.2–15.5,17.1,11.6,10.2,38.1,16.9
1001+,Ibaraki UniversityJapan,9.2–15.5,17.4,5.4,11.2,36.1,22.6
1001+,Ivane Javakhishvili Tbilisi State UniversityGeorgia,9.2–15.5,16.2,8.7,2.7,32.2,40.9
1001+,Ivan Franko National University of LvivUkraine,9.2–15.5,20.2,3.1,3.7,1.4,36.4
1001+,Jawaharlal Nehru Technological University Anantapur (JNTUA)India,9.2–15.5,23.6,9.7,5.3,32.5,12.7
1001+,Kanagawa UniversityJapan,9.2–15.5,15.0,8.6,14.3,31.7,24.0
1001+,Kansai UniversityJapan,9.2–15.5,23.8,7.3,5.9,32.9,21.2
1001+,Kaunas University of TechnologyLithuania,9.2–15.5,18.1,11.7,3.3,35.7,23.7
1001+,King Mongkut's University of Technology North BangkokThailand,9.2–15.5,18.4,7.6,13.8,33.0,21.2
1001+,Kogakuin UniversityJapan,9.2–15.5,17.0,8.2,9.5,37.7,18.3
1001+,Kwansei Gakuin UniversityJapan,9.2–15.5,16.2,7.1,7.0,32.4,25.0
1001+,University of LahorePakistan,9.2–15.5,15.0,7.0,14.1,31.7,34.2
1001+,University of ŁódźPoland,9.2–15.5,17.4,9.5,13.8,31.9,23.0
1001+,Łodz University of TechnologyPoland,9.2–15.5,17.0,10.4,12.8,36.4,19.4
1001+,Londrina State UniversityBrazil,9.2–15.5,23.8,9.4,10.6,31.8,16.3
1001+,Lviv Polytechnic National UniversityUkraine,9.2–15.5,18.2,7.6,3.7,31.8,25.0
1001+,Maharaja Sayajirao University of BarodaIndia,9.2–15.5,14.5,7.5,13.6,32.2,13.3
1001+,Manipal UniversityIndiaExplore,9.2–15.5,20.7,9.4,3.5,31.9,25.6
1001+,Meijo UniversityJapan,9.2–15.5,15.4,8.1,10.2,33.1,21.8
1001+,Ming Chuan UniversityTaiwan,9.2–15.5,15.3,10.2,7.7,32.4,27.0
1001+,University of MonastirTunisia,9.2–15.5,17.5,7.3,9.6,31.7,40.9
1001+,University of MysoreIndia,9.2–15.5,28.5,7.7,2.9,31.9,28.4
1001+,National Chiayi UniversityTaiwan,9.2–15.5,14.6,11.0,7.8,65.0,16.6
1001+,National University of KaohsiungTaiwan,9.2–15.5,15.1,15.9,8.9,35.8,21.7
1001+,National Polytechnic University (IPN)Mexico,9.2–15.5,19.9,8.8,9.7,32.9,21.2
1001+,National Research University of Electronic Technology (MIET)Russian Federation,9.2–15.5,18.5,14.9,4.1,33.8,23.3
1001+,National Technical University of Ukraine – Kyiv Polytechnic InstituteUkraine,9.2–15.5,22.0,8.2,1.9,32.6,18.2
1001+,Oita UniversityJapan,9.2–15.5,21.0,7.6,11.8,33.5,17.8
1001+,Ondokuz Mayis UniversityTurkey,9.2–15.5,16.7,7.3,4.3,33.2,16.8
1001+,Perm State UniversityRussian Federation,9.2–15.5,18.0,9.5,3.9,36.7,17.9
1001+,University of PeshawarPakistan,9.2–15.5,23.4,7.5,6.8,31.7,27.8
1001+,PMAS Arid Agriculture University RawalpindiPakistan,9.2–15.5,17.9,9.0,9.8,31.7,28.3
1001+,PSG College of TechnologyIndia,9.2–15.5,16.6,8.4,7.2,32.2,12.8
1001+,RUDN UniversityRussian Federation,9.2–15.5,21.2,9.5,5.6,35.3,45.1
1001+,SASTRA UniversityIndia,9.2–15.5,16.2,8.2,15.0,32.4,12.6
1001+,Sathyabama UniversityIndia,9.2–15.5,17.0,7.9,2.1,32.2,13.3
1001+,Sechenov UniversityRussian Federation,9.2–15.5,23.4,8.4,0.8,33.8,23.9
1001+,Shanghai Maritime UniversityChina,9.2–15.5,15.2,8.1,16.8,33.8,28.8
1001+,Shibaura Institute of Technology TokyoJapanExplore,9.2–15.5,17.1,8.5,8.4,35.1,20.6
1001+,Siberian Federal UniversityRussian Federation,9.2–15.5,19.6,9.0,6.2,35.8,16.0
1001+,Sidi Mohamed Ben Abdellah UniversityMorocco,9.2–15.5,25.6,6.3,9.7,31.8,22.0
1001+,University of the Sinos ValleyBrazil,9.2–15.5,23.0,12.0,5.6,33.2,17.9
1001+,Sofia UniversityBulgaria,9.2–15.5,19.6,8.6,9.0,33.0,39.2
1001+,Southwest Jiaotong UniversityChina,9.2–15.5,18.6,12.0,9.0,76.0,20.2
1001+,SRM UniversityIndiaExplore,9.2–15.5,16.4,7.3,8.9,31.9,15.9
1001+,State University of MaringáBrazil,9.2–15.5,18.8,9.3,6.0,32.0,15.2
1001+,State University of Western Paraná (Unioeste)Brazil,9.2–15.5,22.4,4.6,2.4,31.9,13.6
1001+,Tamil Nadu Agricultural UniversityIndia,9.2–15.5,24.9,8.8,2.8,35.3,14.8
1001+,Tamkang UniversityTaiwan,9.2–15.5,16.0,11.1,9.3,33.5,25.0
1001+,Technical University of LiberecCzech RepublicExplore,9.2–15.5,18.5,10.2,4.7,37.1,30.9
1001+,Tokyo City UniversityJapan,9.2–15.5,18.5,9.6,11.5,39.3,18.4
1001+,Tokyo Denki UniversityJapan,9.2–15.5,15.5,7.9,2.9,0.6,17.0
1001+,Tottori UniversityJapan,9.2–15.5,22.4,8.1,10.8,32.8,18.3
1001+,Toyo UniversityJapan,9.2–15.5,15.7,9.3,8.1,32.7,21.2
1001+,University of Tunis El ManarTunisia,9.2–15.5,22.7,9.3,7.3,32.1,38.3
1001+,Ural Federal UniversityRussian Federation,9.2–15.5,22.3,11.9,5.8,38.4,27.8
1001+,Universiti Utara MalaysiaMalaysia,9.2–15.5,24.2,10.3,2.9,32.2,45.3
1001+,Utsunomiya UniversityJapan,9.2–15.5,18.5,9.2,7.2,33.2,22.0
1001+,"University of Veterinary and Animal Sciences, LahorePakistan",9.2–15.5,15.7,9.1,4.4,35.1,29.3
1001+,V.N. Karazin Kharkiv National UniversityUkraine,9.2–15.5,21.3,7.9,3.1,32.0,51.4
1001+,Volgograd State Technical UniversityRussian Federation,9.2–15.5,17.7,6.9,2.0,41.5,17.7
1001+,Voronezh State UniversityRussian Federation,9.2–15.5,20.8,7.1,1.9,33.2,24.4
1001+,Yazd UniversityIran,9.2–15.5,14.6,9.9,14.8,0.4,15.5
1001+,Yeditepe UniversityTurkey,9.2–15.5,15.4,8.0,9.7,0.2,23.4
1001+,University of ZanjanIran,9.2–15.5,16.2,9.4,15.7,38.3,17.3
